"date","type","home.team","away.team","home.score","away.score","home.line","home.bet","total","total.bet","season"
2018-11-18,"Week 11","LAC","DEN",22,23,-7.5,"L",46.5,"U",2018
2018-11-18,"Week 11","NYG","TB",38,35,-3,"P",53.5,"O",2018
2018-11-18,"Week 11","NYG","TB",38,35,-3,"P",53.5,"O",2018
2018-11-18,"Week 11","WAS","HOU",21,23,3,"W",40.5,"O",2018
2018-11-18,"Week 11","CHI","MIN",25,20,-2.5,"W",44,"O",2018
2018-11-18,"Week 11","DET","CAR",20,19,4,"W",48,"U",2018
2018-11-18,"Week 11","ATL","DAL",19,22,-3.5,"L",50,"U",2018
2018-11-18,"Week 11","NO","PHI",48,7,-7,"W",56.5,"U",2018
2018-11-18,"Week 11","ARZ","OAK",21,23,-4.5,"L",41,"O",2018
2018-11-19,"Week 11","LAR","KC",54,51,-3,"P",63.5,"O",2018
2018-11-22,"Week 12","DAL","WAS",31,23,-7,"W",40,"O",2018
2018-11-22,"Week 12","DET","CHI",16,23,3,"L",43,"U",2018
2018-11-22,"Week 12","NO","ATL",31,17,-11.5,"W",61.5,"U",2018
2018-11-25,"Week 12","BUF","JAX",24,21,3,"W",36.5,"O",2018
2018-11-25,"Week 12","NYJ","NE",13,27,13,"L",46.5,"U",2018
2018-11-25,"Week 12","BAL","OAK",34,17,-13,"W",42,"O",2018
2018-11-25,"Week 12","CIN","CLE",20,35,1,"L",46.5,"O",2018
2018-11-25,"Week 12","IND","MIA",27,24,-9,"L",52.5,"U",2018
2018-11-25,"Week 12","DEN","PIT",24,17,3,"W",47.5,"U",2018
2018-11-25,"Week 12","LAC","ARZ",45,10,-14,"W",43,"O",2018
2018-11-25,"Week 12","PHI","NYG",25,22,-4.5,"L",49,"U",2018
2018-11-25,"Week 12","MIN","GB",24,17,-3.5,"W",48,"U",2018
2018-11-25,"Week 12","CAR","SEA",27,30,-3,"L",46.5,"O",2018
2018-11-25,"Week 12","TB","SF",27,9,-1.5,"W",54.5,"U",2018
2018-11-26,"Week 12","HOU","TEN",34,17,-3.5,"W",42.5,"O",2018
2018-11-29,"Week 13","DAL","NO",13,10,7.5,"W",51.5,"U",2018
2018-12-02,"Week 13","MIA","BUF",21,17,-3.5,"W",40,"U",2018
2018-12-02,"Week 13","NE","MIN",24,10,-6,"W",49.5,"U",2018
2018-12-02,"Week 13","CIN","DEN",10,24,4,"L",45,"U",2018
2018-12-02,"Week 13","PIT","LAC",30,33,-3,"L",52.5,"O",2018
2018-12-02,"Week 13","HOU","CLE",29,13,-5,"W",47.5,"U",2018
2018-12-02,"Week 13","JAX","IND",6,0,4,"W",45.5,"U",2018
2018-12-02,"Week 13","TEN","NYJ",26,22,-10.5,"L",40.5,"O",2018
2018-12-02,"Week 13","OAK","KC",33,40,14,"W",53.5,"O",2018
2018-12-02,"Week 13","NYG","CHI",30,27,4,"W",44,"O",2018
2018-12-02,"Week 13","DET","LAR",16,30,10.5,"L",54,"U",2018
2018-12-02,"Week 13","GB","ARZ",17,20,-13.5,"L",41,"U",2018
2018-12-02,"Week 13","ATL","BAL",16,26,-2.5,"L",46.5,"U",2018
2018-12-02,"Week 13","TB","CAR",24,17,3.5,"W",52,"U",2018
2018-12-02,"Week 13","SEA","SF",43,16,-10,"W",45.5,"O",2018
2018-12-03,"Week 13","PHI","WAS",28,13,-5.5,"W",45,"U",2018
2018-12-06,"Week 14","TEN","JAX",30,9,-5.5,"W",37.5,"O",2018
2018-12-09,"Week 14","BUF","NYJ",23,27,-4.5,"L",37,"O",2018
2018-12-09,"Week 14","MIA","NE",34,33,9.5,"W",49.5,"O",2018
2018-12-09,"Week 14","CLE","CAR",26,20,1,"W",47.5,"U",2018
2018-12-09,"Week 14","HOU","IND",21,24,-4,"L",49,"U",2018
2018-12-09,"Week 14","KC","BAL",27,24,-6.5,"L",48.5,"O",2018
2018-12-09,"Week 14","LAC","CIN",26,21,-17,"L",48.5,"U",2018
2018-12-09,"Week 14","OAK","PIT",24,21,10.5,"W",51,"U",2018
2018-12-09,"Week 14","DAL","PHI",29,23,-3.5,"W",45.5,"O",2018
2018-12-09,"Week 14","WAS","NYG",16,40,3,"L",40.5,"O",2018
2018-12-09,"Week 14","CHI","LAR",15,6,3,"W",51,"U",2018
2018-12-09,"Week 14","GB","ATL",34,20,-4,"W",50.5,"O",2018
2018-12-09,"Week 14","TB","NO",14,28,10,"L",54,"U",2018
2018-12-09,"Week 14","ARZ","DET",3,17,2.5,"L",40.5,"U",2018
2018-12-09,"Week 14","SF","DEN",20,14,3,"W",45.5,"U",2018
2018-12-10,"Week 14","SEA","MIN",21,7,-3,"W",45.5,"U",2018
2018-12-13,"Week 15","KC","LAC",28,29,-3.5,"L",54,"O",2018
2018-12-15,"Week 15","NYJ","HOU",22,29,7,"P",44,"O",2018
2018-12-15,"Week 15","DEN","CLE",16,17,-1,"L",47,"U",2018
2018-12-16,"Week 15","BUF","DET",14,13,-2.5,"L",40,"U",2018
2018-12-16,"Week 15","BAL","TB",20,12,-8.5,"L",45,"U",2018
2018-12-16,"Week 15","CIN","OAK",30,16,-3,"W",46,"P",2018
2018-12-16,"Week 15","PIT","NE",17,10,2.5,"W",56,"U",2018
2018-12-16,"Week 15","IND","DAL",23,0,-3,"W",46.5,"U",2018
2018-12-16,"Week 15","JAX","WAS",13,16,-7.5,"L",36.5,"U",2018
2018-12-16,"Week 15","NYG","TEN",0,17,2.5,"L",42,"U",2018
2018-12-16,"Week 15","CHI","GB",24,17,-5.5,"W",46.5,"U",2018
2018-12-16,"Week 15","MIN","MIA",41,17,-7.5,"W",45,"O",2018
2018-12-16,"Week 15","ATL","ARZ",40,14,-10,"W",43.5,"O",2018
2018-12-16,"Week 15","LAR","PHI",23,30,-13.5,"L",52.5,"O",2018
2018-12-16,"Week 15","SF","SEA",26,23,3.5,"W",44,"O",2018
2018-12-17,"Week 15","CAR","NO",9,12,6,"W",50.5,"U",2018
2018-12-22,"Week 16","TEN","WAS",25,16,-11.5,"L",37.5,"O",2018
2018-12-22,"Week 16","LAC","BAL",10,22,-4,"L",42.5,"U",2018
2018-12-23,"Week 16","MIA","JAX",7,17,-3,"L",39.5,"U",2018
2018-12-23,"Week 16","NE","BUF",24,12,-13.5,"L",45,"U",2018
2018-12-23,"Week 16","NYJ","GB",38,44,3,"L",47.5,"O",2018
2018-12-23,"Week 16","CLE","CIN",26,18,-10,"L",44,"P",2018
2018-12-23,"Week 16","IND","NYG",28,27,-10,"L",48.5,"O",2018
2018-12-23,"Week 16","DAL","TB",27,20,-7.5,"L",48,"U",2018
2018-12-23,"Week 16","PHI","HOU",32,30,-1,"W",46.5,"O",2018
2018-12-23,"Week 16","DET","MIN",9,27,6.5,"L",42.5,"U",2018
2018-12-23,"Week 16","CAR","ATL",10,24,3,"L",46,"U",2018
2018-12-23,"Week 16","NO","PIT",31,28,-6.5,"L",53,"O",2018
2018-12-23,"Week 16","ARZ","LAR",9,31,14.5,"L",43,"U",2018
2018-12-23,"Week 16","SF","CHI",9,14,4,"L",44,"U",2018
2018-12-23,"Week 16","SEA","KC",38,31,1,"W",54.5,"O",2018
2018-12-24,"Week 16","OAK","DEN",27,14,2.5,"W",42.5,"U",2018
2018-12-30,"Week 17","BUF","MIA",42,17,-5.5,"W",39.5,"O",2018
2018-12-30,"Week 17","NE","NYJ",38,3,-14.5,"W",46.5,"U",2018
2018-12-30,"Week 17","BAL","CLE",26,24,-7,"L",41,"O",2018
2018-12-30,"Week 17","PIT","CIN",16,13,-14,"L",45,"U",2018
2018-12-30,"Week 17","HOU","JAX",20,3,-7,"W",39.5,"U",2018
2018-12-30,"Week 17","TEN","IND",17,33,5.5,"L",42.5,"O",2018
2018-12-30,"Week 17","DEN","LAC",9,23,7,"L",43.5,"U",2018
2018-12-30,"Week 17","KC","OAK",35,3,-14.5,"W",52.5,"U",2018
2018-12-30,"Week 17","NYG","DAL",35,36,-7.5,"L",38.5,"O",2018
2018-12-30,"Week 17","WAS","PHI",0,24,6,"L",42.5,"U",2018
2018-12-30,"Week 17","GB","DET",0,31,-7.5,"L",44.5,"U",2018
2018-12-30,"Week 17","MIN","CHI",10,24,-6,"L",40.5,"U",2018
2018-12-30,"Week 17","NO","CAR",14,33,-8,"L",42,"O",2018
2018-12-30,"Week 17","TB","ATL",32,34,2.5,"W",51.5,"O",2018
2018-12-30,"Week 17","LAR","SF",48,32,-10.5,"W",49.5,"O",2018
2018-12-30,"Week 17","SEA","ARZ",27,24,-14,"L",39.5,"O",2018
2019-01-05,"Wildcard","HOU","IND",7,21,-2,"L",48.5,"U",2018
2019-01-05,"Wildcard","DAL","SEA",24,22,-2.5,"L",43,"O",2018
2019-01-06,"Wildcard","BAL","LAC",17,23,-3,"L",43,"U",2018
2019-01-06,"Wildcard","CHI","PHI",15,16,-6.5,"L",41.5,"U",2018
2019-01-12,"Divisional","KC","IND",31,13,-4,"W",54,"U",2018
2019-01-12,"Divisional","LAR","DAL",30,22,-7.5,"W",48,"O",2018
2019-01-13,"Divisional","NE","LAC",41,28,-3.5,"W",47.5,"O",2018
2019-01-13,"Divisional","NO","PHI",20,14,-8.5,"L",52,"U",2018
2019-01-20,"Conference","KC","NE",31,37,-3,"L",56,"O",2018
2019-01-20,"Conference","NO","LAR",23,26,-3,"L",55.5,"U",2018
2019-02-03,"Super Bowl","LAR","NE",3,13,2,"L",55.5,"U",2018
2019-09-05,"Week 1","CHI","GB",3,10,-3.5,"L",47,"U",2019
2019-09-08,"Week 1","MIA","BAL",10,59,7,"L",41,"O",2019
2019-09-08,"Week 1","NYJ","BUF",16,17,-2.5,"L",41,"U",2019
2019-09-08,"Week 1","NE","PIT",33,3,-5.5,"W",49,"U",2019
2019-09-08,"Week 1","CLE","TEN",13,43,-5.5,"L",44,"O",2019
2019-09-08,"Week 1","JAX","KC",26,40,3.5,"L",49,"O",2019
2019-09-08,"Week 1","LAC","IND",30,24,-6,"P",44.5,"O",2019
2019-09-08,"Week 1","DAL","NYG",35,17,-7,"W",44,"O",2019
2019-09-08,"Week 1","PHI","WAS",32,27,-10.5,"L",44,"O",2019
2019-09-08,"Week 1","MIN","ATL",28,12,-3.5,"W",47,"U",2019
2019-09-08,"Week 1","CAR","LAR",27,30,1.5,"L",49.5,"O",2019
2019-09-08,"Week 1","TB","SF",17,31,-1,"L",51,"U",2019
2019-09-08,"Week 1","ARZ","DET",27,27,2.5,"W",45.5,"O",2019
2019-09-08,"Week 1","SEA","CIN",21,20,-9.5,"L",44,"U",2019
2019-09-09,"Week 1","OAK","DEN",24,16,3,"W",42.5,"U",2019
2019-09-09,"Week 1","NO","HOU",30,28,-6.5,"L",52,"O",2019
2019-09-12,"Week 2","CAR","TB",14,20,-6.5,"L",48,"U",2019
2019-09-15,"Week 2","MIA","NE",0,43,18,"L",48.5,"U",2019
2019-09-15,"Week 2","BAL","ARI",23,17,-13,"L",46,"U",2019
2019-09-15,"Week 2","CIN","SF",17,41,-1,"L",46,"O",2019
2019-09-15,"Week 2","PIT","SEA",26,28,-4,"L",47,"O",2019
2019-09-15,"Week 2","HOU","JAC",13,12,-7.5,"L",43,"U",2019
2019-09-15,"Week 2","TEN","IND",17,19,-3,"L",43.5,"U",2019
2019-09-15,"Week 2","DEN","CHI",14,16,3,"W",41,"U",2019
2019-09-15,"Week 2","OAK","KC",10,28,7,"L",53.5,"U",2019
2019-09-15,"Week 2","NYG","BUF",14,28,1,"L",44.5,"U",2019
2019-09-15,"Week 2","WAS","DAL",21,31,6,"L",46.5,"O",2019
2019-09-15,"Week 2","DET","LAC",13,10,1,"W",47,"U",2019
2019-09-15,"Week 2","GB","MIN",21,16,-3,"W",43,"U",2019
2019-09-15,"Week 2","ATL","PHI",24,20,1,"W",53,"U",2019
2019-09-15,"Week 2","LAR","NO",27,9,-2,"W",52.5,"U",2019
2019-09-16,"Week 2","NYJ","CLE",3,23,6.5,"L",45.5,"U",2019
2019-09-19,"Week 3","JAX","TEN",20,7,1.5,"W",38,"U",2019
2019-09-22,"Week 3","BUF","CIN",21,17,-5.5,"L",43.5,"U",2019
2019-09-22,"Week 3","NE","NYJ",30,14,-20.5,"L",43,"O",2019
2019-09-22,"Week 3","CLE","LAR",13,20,4,"L",48,"U",2019
2019-09-22,"Week 3","IND","ATL",27,24,-1,"W",48,"O",2019
2019-09-22,"Week 3","KC","BAL",33,28,-4.5,"W",52,"O",2019
2019-09-22,"Week 3","LAC","HOU",20,27,-3,"L",49,"U",2019
2019-09-22,"Week 3","DAL","MIA",31,6,-22,"W",46.5,"U",2019
2019-09-22,"Week 3","PHI","DET",24,27,-4,"L",45,"O",2019
2019-09-22,"Week 3","GB","DEN",27,16,-7,"W",42,"O",2019
2019-09-22,"Week 3","MIN","OAK",34,14,-8.5,"W",43,"O",2019
2019-09-22,"Week 3","TB","NYG",31,32,-5,"L",48,"O",2019
2019-09-22,"Week 3","ARZ","CAR",20,38,-2.5,"L",46,"O",2019
2019-09-22,"Week 3","SF","PIT",24,20,-6,"L",44.5,"U",2019
2019-09-22,"Week 3","SEA","NO",27,33,-5,"L",44,"O",2019
2019-09-23,"Week 3","WAS","CHI",15,31,5,"L",41,"O",2019
2019-09-26,"Week 4","GB","PHI",27,34,-3.5,"L",46,"O",2019
2019-09-29,"Week 4","BUF","NE",10,16,7,"W",41.5,"U",2019
2019-09-29,"Week 4","MIA","LAC",10,30,15,"L",43.5,"U",2019
2019-09-29,"Week 4","BAL","CLE",25,40,-7.5,"L",47,"O",2019
2019-09-29,"Week 4","HOU","CAR",10,16,-5.5,"L",47.5,"U",2019
2019-09-29,"Week 4","IND","OAK",24,31,-5.5,"L",46,"O",2019
2019-09-29,"Week 4","DEN","JAC",24,26,-2.5,"L",37,"O",2019
2019-09-29,"Week 4","NYG","WAS",24,3,-3,"W",48,"U",2019
2019-09-29,"Week 4","CHI","MIN",16,6,1,"W",38,"U",2019
2019-09-29,"Week 4","DET","KC",30,34,7.5,"W",54.5,"O",2019
2019-09-29,"Week 4","ATL","TEN",10,24,-3.5,"L",46,"U",2019
2019-09-29,"Week 4","NO","DAL",12,10,2.5,"W",47,"U",2019
2019-09-29,"Week 4","ARZ","SEA",10,27,5.5,"L",49,"U",2019
2019-09-29,"Week 4","LAR","TB",40,55,-9,"L",48.5,"O",2019
2019-09-30,"Week 4","PIT","CIN",27,3,-3.5,"W",45.5,"U",2019
2019-10-03,"Week 5","SEA","LAR",30,29,-1.5,"L",49,"O",2019
2019-10-06,"Week 5","CIN","ARI",23,26,-3,"L",45,"O",2019
2019-10-06,"Week 5","PIT","BAL",23,26,3.5,"W",44,"O",2019
2019-10-06,"Week 5","HOU","ATL",53,32,-4,"W",49,"O",2019
2019-10-06,"Week 5","TEN","BUF",7,14,-3.5,"L",39.5,"U",2019
2019-10-06,"Week 5","KC","IND",13,19,-10.5,"L",55.5,"U",2019
2019-10-06,"Week 5","LAC","DEN",13,20,-4,"L",46,"U",2019
2019-10-06,"Week 5","OAK","CHI",24,21,6.5,"W",39.5,"O",2019
2019-10-06,"Week 5","DAL","GB",24,34,-3.5,"L",46.5,"O",2019
2019-10-06,"Week 5","NYG","MIN",10,28,5.5,"L",44,"U",2019
2019-10-06,"Week 5","PHI","NYJ",31,6,-14,"W",43,"U",2019
2019-10-06,"Week 5","WAS","NE",7,33,15.5,"L",42,"U",2019
2019-10-06,"Week 5","CAR","JAC",34,27,-3,"W",41,"O",2019
2019-10-06,"Week 5","NO","TB",31,24,-3,"W",46,"O",2019
2019-10-07,"Week 5","SF","CLE",31,3,-5,"W",47.5,"U",2019
2019-10-10,"Week 6","NE","NYG",35,14,-16.5,"W",43,"O",2019
2019-10-13,"Week 6","MIA","WAS",16,17,6,"W",42,"U",2019
2019-10-13,"Week 6","NYJ","DAL",24,22,7,"W",43.5,"O",2019
2019-10-13,"Week 6","BAL","CIN",23,17,-10.5,"L",47,"U",2019
2019-10-13,"Week 6","CLE","SEA",28,32,-1,"L",45.5,"O",2019
2019-10-13,"Week 6","JAX","NO",6,13,-2.5,"L",42.5,"U",2019
2019-10-13,"Week 6","DEN","TEN",16,0,-1,"W",41,"U",2019
2019-10-13,"Week 6","KC","HOU",24,31,-3.5,"L",54.5,"O",2019
2019-10-13,"Week 6","LAC","PIT",17,24,-6,"L",42.5,"U",2019
2019-10-13,"Week 6","MIN","PHI",38,20,-3.5,"W",44,"O",2019
2019-10-13,"Week 6","TB","CAR",26,37,2,"L",48.5,"O",2019
2019-10-13,"Week 6","ARZ","ATL",34,33,3,"W",52.5,"O",2019
2019-10-13,"Week 6","LAR","SF",7,20,-3,"L",49.5,"U",2019
2019-10-14,"Week 6","GB","DET",23,22,-3.5,"L",47,"U",2019
2019-10-17,"Week 7","DEN","KC",6,30,3,"L",49.5,"U",2019
2019-10-20,"Week 7","BUF","MIA",31,21,-17,"L",42.5,"O",2019
2019-10-20,"Week 7","CIN","JAC",17,27,4,"L",44.5,"U",2019
2019-10-20,"Week 7","IND","HOU",30,23,-1.5,"W",46.5,"O",2019
2019-10-20,"Week 7","TEN","LAC",23,20,-3,"P",42.5,"O",2019
2019-10-20,"Week 7","DAL","PHI",37,10,-3,"W",50,"U",2019
2019-10-20,"Week 7","NYG","ARI",21,27,-3.5,"L",49.5,"U",2019
2019-10-20,"Week 7","WAS","SF",0,9,10,"W",39,"U",2019
2019-10-20,"Week 7","CHI","NO",25,36,-4,"L",37,"O",2019
2019-10-20,"Week 7","DET","MIN",30,42,2.5,"L",43.5,"O",2019
2019-10-20,"Week 7","GB","OAK",42,24,-5.5,"W",48,"O",2019
2019-10-20,"Week 7","ATL","LAR",10,37,3,"L",54.5,"U",2019
2019-10-20,"Week 7","SEA","BAL",16,30,-3,"L",49,"U",2019
2019-10-21,"Week 7","NYJ","NE",0,33,9.5,"L",43,"U",2019
2019-10-24,"Week 8","MIN","WAS",19,9,-16.5,"L",42,"U",2019
2019-10-27,"Week 8","BUF","PHI",13,31,-1,"L",39.5,"O",2019
2019-10-27,"Week 8","NE","CLE",27,13,-9.5,"W",43,"U",2019
2019-10-27,"Week 8","HOU","OAK",27,24,-5,"L",52,"U",2019
2019-10-27,"Week 8","IND","DEN",15,13,-6,"L",41,"U",2019
2019-10-27,"Week 8","JAX","NYJ",29,15,-7,"W",39.5,"O",2019
2019-10-27,"Week 8","TEN","TB",27,23,-2,"W",45.5,"O",2019
2019-10-27,"Week 8","KC","GB",24,31,5,"L",48,"O",2019
2019-10-27,"Week 8","CHI","LAC",16,17,-3.5,"L",41,"U",2019
2019-10-27,"Week 8","DET","NYG",31,26,-6.5,"L",49,"O",2019
2019-10-27,"Week 8","ATL","SEA",20,27,7.5,"W",48.5,"U",2019
2019-10-27,"Week 8","NO","ARI",31,9,-12.5,"W",47.5,"U",2019
2019-10-27,"Week 8","LAR","CIN",24,10,-12,"W",48.5,"U",2019
2019-10-27,"Week 8","SF","CAR",51,13,-4.5,"W",41,"O",2019
2019-10-28,"Week 8","PIT","MIA",27,14,-14,"L",44,"U",2019
2019-10-31,"Week 9","ARZ","SF",25,28,10.5,"W",43.5,"O",2019
2019-11-03,"Week 9","BUF","WAS",24,9,-10.5,"W",37,"U",2019
2019-11-03,"Week 9","MIA","NYJ",26,18,3.5,"W",42.5,"O",2019
2019-11-03,"Week 9","BAL","NE",37,20,3,"W",44.5,"O",2019
2019-11-03,"Week 9","PIT","IND",26,24,-1,"W",39.5,"O",2019
2019-11-03,"Week 9","JAX","HOU",3,26,-1,"L",46,"U",2019
2019-11-03,"Week 9","DEN","CLE",24,19,4,"W",39,"O",2019
2019-11-03,"Week 9","KC","MIN",26,23,5.5,"W",46,"O",2019
2019-11-03,"Week 9","LAC","GB",26,11,4,"W",50,"U",2019
2019-11-03,"Week 9","OAK","DET",31,24,-2.5,"W",51.5,"O",2019
2019-11-03,"Week 9","PHI","CHI",22,14,-5,"W",41,"U",2019
2019-11-03,"Week 9","CAR","TEN",30,20,-3.5,"W",43,"O",2019
2019-11-03,"Week 9","SEA","TB",40,34,-4,"W",51,"O",2019
2019-11-04,"Week 9","NYG","DAL",18,37,6.5,"L",48.5,"O",2019
2019-11-07,"Week 10","OAK","LAC",26,24,1,"W",49,"O",2019
2019-11-10,"Week 10","NYJ","NYG",34,27,3,"W",43,"O",2019
2019-11-10,"Week 10","CIN","BAL",13,49,10.5,"L",44,"O",2019
2019-11-10,"Week 10","CLE","BUF",19,16,-3,"P",42,"U",2019
2019-11-10,"Week 10","PIT","LAR",17,12,4,"W",43,"U",2019
2019-11-10,"Week 10","IND","MIA",12,16,-11,"L",44.5,"U",2019
2019-11-10,"Week 10","TEN","KC",35,32,5,"W",49,"O",2019
2019-11-10,"Week 10","DAL","MIN",24,28,-3.5,"L",48.5,"O",2019
2019-11-10,"Week 10","CHI","DET",20,13,-6,"W",38,"U",2019
2019-11-10,"Week 10","GB","CAR",24,16,-5,"W",49,"U",2019
2019-11-10,"Week 10","NO","ATL",9,26,-14,"L",51.5,"U",2019
2019-11-10,"Week 10","TB","ARI",30,27,-5.5,"L",51,"O",2019
2019-11-11,"Week 10","SF","SEA",24,27,-6.5,"L",47,"O",2019
2019-11-14,"Week 11","CLE","PIT",21,7,-3,"W",41.5,"U",2019
2019-11-17,"Week 11","MIA","BUF",20,37,7,"L",41.5,"O",2019
2019-11-17,"Week 11","BAL","HOU",41,7,-4,"W",51,"U",2019
2019-11-17,"Week 11","IND","JAC",33,13,-2.5,"W",41.5,"O",2019
2019-11-17,"Week 11","OAK","CIN",17,10,-13,"L",48,"U",2019
2019-11-17,"Week 11","PHI","NE",10,17,4.5,"L",45,"U",2019
2019-11-17,"Week 11","WAS","NYJ",17,34,-1,"L",37.5,"O",2019
2019-11-17,"Week 11","DET","DAL",27,35,7.5,"L",46.5,"O",2019
2019-11-17,"Week 11","MIN","DEN",27,23,-10,"L",40.5,"O",2019
2019-11-17,"Week 11","CAR","ATL",3,29,-3.5,"L",49,"U",2019
2019-11-17,"Week 11","TB","NO",17,34,5,"L",50.5,"O",2019
2019-11-17,"Week 11","LAR","CHI",17,7,-5,"W",40,"U",2019
2019-11-17,"Week 11","SF","ARI",36,26,-10,"P",44,"O",2019
2019-11-18,"Week 11","LAC","KC",17,24,5.5,"L",52.5,"U",2019
2019-11-21,"Week 12","HOU","IND",20,17,-3.5,"L",46,"U",2019
2019-11-24,"Week 12","BUF","DEN",20,3,-3.5,"W",37,"U",2019
2019-11-24,"Week 12","NYJ","OAK",34,3,3.5,"W",45,"U",2019
2019-11-24,"Week 12","NE","DAL",13,9,-5.5,"L",44,"U",2019
2019-11-24,"Week 12","CIN","PIT",10,16,5.5,"L",37.5,"U",2019
2019-11-24,"Week 12","CLE","MIA",41,24,-11,"W",45.5,"O",2019
2019-11-24,"Week 12","TEN","JAC",42,20,-4.5,"W",42,"O",2019
2019-11-24,"Week 12","PHI","SEA",9,17,1,"L",45.5,"U",2019
2019-11-24,"Week 12","WAS","DET",19,16,4,"W",39,"U",2019
2019-11-24,"Week 12","CHI","NYG",19,14,-6,"L",41,"U",2019
2019-11-24,"Week 12","ATL","TB",22,35,-3.5,"L",51.5,"O",2019
2019-11-24,"Week 12","NO","CAR",34,31,-10,"L",46,"O",2019
2019-11-24,"Week 12","SF","GB",37,8,-3,"W",48,"U",2019
2019-11-25,"Week 12","LAR","BAL",6,45,3.5,"L",47,"O",2019
2019-11-28,"Week 13","DAL","BUF",15,26,-6.5,"L",46.5,"U",2019
2019-11-28,"Week 13","DET","CHI",20,24,5.5,"W",37.5,"O",2019
2019-11-28,"Week 13","ATL","NO",18,26,7,"L",48,"U",2019
2019-12-01,"Week 13","MIA","PHI",37,31,10.5,"W",45,"O",2019
2019-12-01,"Week 13","BAL","SF",20,17,-5.5,"L",45,"U",2019
2019-12-01,"Week 13","CIN","NYJ",22,6,2.5,"W",43,"U",2019
2019-12-01,"Week 13","PIT","CLE",20,13,1,"W",40,"U",2019
2019-12-01,"Week 13","HOU","NE",28,22,3.5,"W",47,"O",2019
2019-12-01,"Week 13","IND","TEN",17,31,1,"L",41.5,"O",2019
2019-12-01,"Week 13","JAX","TB",11,28,3,"L",46.5,"U",2019
2019-12-01,"Week 13","DEN","LAC",23,20,4.5,"W",39,"O",2019
2019-12-01,"Week 13","KC","OAK",40,9,-11.5,"W",49.5,"U",2019
2019-12-01,"Week 13","NYG","GB",13,31,6.5,"L",43.5,"O",2019
2019-12-01,"Week 13","CAR","WAS",21,29,-10.5,"L",38.5,"O",2019
2019-12-01,"Week 13","ARZ","LAR",7,34,2.5,"L",47,"U",2019
2019-12-02,"Week 13","SEA","MIN",37,30,-2.5,"W",48,"O",2019
2019-12-05,"Week 14","CHI","DAL",31,24,3,"W",43,"O",2019
2019-12-08,"Week 14","BUF","BAL",17,24,6.5,"L",44,"U",2019
2019-12-08,"Week 14","NYJ","MIA",22,21,-5,"L",47,"U",2019
2019-12-08,"Week 14","NE","KC",16,23,-3,"L",49.5,"U",2019
2019-12-08,"Week 14","CLE","CIN",27,19,-6.5,"W",43,"O",2019
2019-12-08,"Week 14","HOU","DEN",24,38,-8,"L",42.5,"O",2019
2019-12-08,"Week 14","JAX","LAC",10,45,3.5,"L",42,"O",2019
2019-12-08,"Week 14","OAK","TEN",21,42,3,"L",47,"O",2019
2019-12-08,"Week 14","GB","WAS",20,15,-13,"L",42.5,"U",2019
2019-12-08,"Week 14","MIN","DET",20,7,-12,"W",43.5,"U",2019
2019-12-08,"Week 14","ATL","CAR",40,20,-3.5,"W",48,"O",2019
2019-12-08,"Week 14","NO","SF",46,48,-1,"L",45,"O",2019
2019-12-08,"Week 14","TB","IND",38,35,-3,"P",46.5,"O",2019
2019-12-08,"Week 14","ARZ","PIT",17,23,2.5,"L",43.5,"U",2019
2019-12-08,"Week 14","LAR","SEA",28,12,-1,"W",47.5,"U",2019
2019-12-09,"Week 14","PHI","NYG",23,17,-9.5,"L",45.5,"U",2019
2019-12-12,"Week 15","BAL","NYJ",42,21,-17,"W",44,"O",2019
2019-12-15,"Week 15","CIN","NE",13,34,10.5,"L",42,"O",2019
2019-12-15,"Week 15","PIT","BUF",10,17,-1,"L",37,"U",2019
2019-12-15,"Week 15","TEN","HOU",21,24,-3,"L",50,"U",2019
2019-12-15,"Week 15","KC","DEN",23,3,-10,"W",43,"U",2019
2019-12-15,"Week 15","LAC","MIN",10,39,1,"L",45,"O",2019
2019-12-15,"Week 15","OAK","JAC",16,20,-7,"L",47,"U",2019
2019-12-15,"Week 15","DAL","LAR",44,21,1,"W",48.5,"O",2019
2019-12-15,"Week 15","NYG","MIA",36,20,-3.5,"W",47,"O",2019
2019-12-15,"Week 15","WAS","PHI",27,37,7,"L",38,"O",2019
2019-12-15,"Week 15","DET","TB",17,38,5.5,"L",46,"O",2019
2019-12-15,"Week 15","GB","CHI",21,13,-4,"W",40,"U",2019
2019-12-15,"Week 15","CAR","SEA",24,30,6,"P",48.5,"O",2019
2019-12-15,"Week 15","ARZ","CLE",38,24,3,"W",49,"O",2019
2019-12-15,"Week 15","SF","ATL",22,29,-10.5,"L",50,"O",2019
2019-12-16,"Week 15","NO","IND",34,7,-8,"W",48.5,"U",2019
2019-12-21,"Week 16","NE","BUF",24,17,-7,"P",38.5,"O",2019
2019-12-21,"Week 16","TB","HOU",20,23,3,"P",50,"U",2019
2019-12-21,"Week 16","SF","LAR",34,31,-7,"L",45.5,"O",2019
2019-12-22,"Week 16","MIA","CIN",38,35,1.5,"W",46,"O",2019
2019-12-22,"Week 16","NYJ","PIT",16,10,3,"W",36.5,"U",2019
2019-12-22,"Week 16","CLE","BAL",15,31,9.5,"L",48.5,"U",2019
2019-12-22,"Week 16","IND","CAR",38,6,-7.5,"W",46,"U",2019
2019-12-22,"Week 16","TEN","NO",28,38,3.5,"L",49,"O",2019
