"date","type","home.team","away.team","home.score","away.score","home.line","over.under","season"
2011-01-02,"Week 17","Atlanta","Carolina",31,10,-14,41,2010
2011-01-02,"Week 17","New Orleans","Tampa Bay",13,23,-7,46.5,2010
2011-01-02,"Week 17","San Francisco","Arizona",38,7,-6,39.5,2010
2011-01-02,"Week 17","Seattle","L.A. Rams",16,6,3,42.5,2010
2011-01-08,"Wildcard","Indianapolis","N.Y. Jets",16,17,-1,44,2010
2011-01-08,"Wildcard","Seattle","New Orleans",41,36,9.5,45.5,2010
2011-01-09,"Wildcard","Kansas City","Baltimore",7,30,3,41,2010
2011-01-09,"Wildcard","Philadelphia","Green Bay",16,21,-1,46.5,2010
2011-01-15,"Divisional","Pittsburgh","Baltimore",31,24,-3.5,37.5,2010
2011-01-15,"Divisional","Atlanta","Green Bay",21,48,-1,43.5,2010
2011-01-16,"Divisional","New England","N.Y. Jets",21,28,-9.5,45,2010
2011-01-16,"Divisional","Chicago","Seattle",35,24,-10,42.5,2010
2011-01-23,"Conference","Pittsburgh","N.Y. Jets",24,19,-4,38,2010
2011-01-23,"Conference","Chicago","Green Bay",14,21,3.5,42,2010
2011-02-06,"Super Bowl","Green Bay","Pittsburgh",31,25,-3,44.5,2010
2011-09-08,"Week 1","Green Bay","New Orleans",42,34,-4.5,47.5,2011
2011-09-11,"Week 1","N.Y. Jets","Dallas",27,24,-6.5,40.5,2011
2011-09-11,"Week 1","Baltimore","Pittsburgh",35,7,-1,36,2011
2011-09-11,"Week 1","Cleveland","Cincinnati",17,27,-6.5,34.5,2011
2011-09-11,"Week 1","Houston","Indianapolis",34,7,-9,44,2011
2011-09-11,"Week 1","Jacksonville","Tennessee",16,14,1,38,2011
2011-09-11,"Week 1","Kansas City","Buffalo",7,41,-3.5,38.5,2011
2011-09-11,"Week 1","L.A. Chargers","Minnesota",24,17,-9,41.5,2011
2011-09-11,"Week 1","Washington","N.Y. Giants",28,14,2.5,39.5,2011
2011-09-11,"Week 1","Chicago","Atlanta",30,12,1,40.5,2011
2011-09-11,"Week 1","Tampa Bay","Detroit",20,27,-1,42.5,2011
2011-09-11,"Week 1","Arizona","Carolina",28,21,-6.5,37.5,2011
2011-09-11,"Week 1","L.A. Rams","Philadelphia",13,31,4,43.5,2011
2011-09-11,"Week 1","San Francisco","Seattle",33,17,-6,38,2011
2011-09-12,"Week 1","Miami","New England",24,38,7,46.5,2011
2011-09-12,"Week 1","Denver","Oakland",20,23,-3,42.5,2011
2011-09-18,"Week 2","Buffalo","Oakland",38,35,-3.5,40.5,2011
2011-09-18,"Week 2","Miami","Houston",13,23,3,46.5,2011
2011-09-18,"Week 2","New England","L.A. Chargers",35,21,-6.5,53.5,2011
2011-09-18,"Week 2","N.Y. Jets","Jacksonville",32,3,-9,38,2011
2011-09-18,"Week 2","Pittsburgh","Seattle",24,0,-13.5,39.5,2011
2011-09-18,"Week 2","Indianapolis","Cleveland",19,27,1,39.5,2011
2011-09-18,"Week 2","Tennessee","Baltimore",26,13,5.5,38.5,2011
2011-09-18,"Week 2","Denver","Cincinnati",24,22,-3.5,40.5,2011
2011-09-18,"Week 2","Washington","Arizona",22,21,-4.5,44.5,2011
2011-09-18,"Week 2","Detroit","Kansas City",48,3,-9,45,2011
2011-09-18,"Week 2","Minnesota","Tampa Bay",20,24,-1,41,2011
2011-09-18,"Week 2","Atlanta","Philadelphia",35,31,2.5,48.5,2011
2011-09-18,"Week 2","Carolina","Green Bay",23,30,10.5,45,2011
2011-09-18,"Week 2","New Orleans","Chicago",30,13,-4.5,46.5,2011
2011-09-18,"Week 2","San Francisco","Dallas",24,27,3,41,2011
2011-09-19,"Week 2","N.Y. Giants","L.A. Rams",28,16,-7,44,2011
2011-09-25,"Week 3","Buffalo","New England",34,31,7,53.5,2011
2011-09-25,"Week 3","Cincinnati","San Francisco",8,13,-1.5,40,2011
2011-09-25,"Week 3","Cleveland","Miami",17,16,-1,41.5,2011
2011-09-25,"Week 3","Indianapolis","Pittsburgh",20,23,10.5,39.5,2011
2011-09-25,"Week 3","Tennessee","Denver",17,14,-7,42.5,2011
2011-09-25,"Week 3","L.A. Chargers","Kansas City",20,17,-14.5,44.5,2011
2011-09-25,"Week 3","Oakland","N.Y. Jets",34,24,3,41,2011
2011-09-25,"Week 3","Philadelphia","N.Y. Giants",16,29,-9,48,2011
2011-09-25,"Week 3","Chicago","Green Bay",17,27,4,45.5,2011
2011-09-25,"Week 3","Minnesota","Detroit",23,26,3,44.5,2011
2011-09-25,"Week 3","Carolina","Jacksonville",16,10,-3.5,42.5,2011
2011-09-25,"Week 3","New Orleans","Houston",40,33,-3.5,51.5,2011
2011-09-25,"Week 3","Tampa Bay","Atlanta",16,13,-1,46,2011
2011-09-25,"Week 3","L.A. Rams","Baltimore",7,37,4.5,42.5,2011
2011-09-25,"Week 3","Seattle","Arizona",13,10,3.5,43,2011
2011-09-26,"Week 3","Dallas","Washington",18,16,-3.5,44,2011
2011-10-02,"Week 4","Baltimore","N.Y. Jets",34,17,-5,43,2011
2011-10-02,"Week 4","Cincinnati","Buffalo",23,20,3,42.5,2011
2011-10-02,"Week 4","Cleveland","Tennessee",13,31,-1,37.5,2011
2011-10-02,"Week 4","Houston","Pittsburgh",17,10,-4,46,2011
2011-10-02,"Week 4","Jacksonville","New Orleans",10,23,9,45,2011
2011-10-02,"Week 4","Kansas City","Minnesota",22,17,3,40,2011
2011-10-02,"Week 4","L.A. Chargers","Miami",26,16,-6.5,45,2011
2011-10-02,"Week 4","Oakland","New England",19,31,6,55,2011
2011-10-02,"Week 4","Dallas","Detroit",30,34,-2.5,46,2011
2011-10-02,"Week 4","Philadelphia","San Francisco",23,24,-9.5,43.5,2011
2011-10-02,"Week 4","Chicago","Carolina",34,29,-7,41.5,2011
2011-10-02,"Week 4","Green Bay","Denver",49,23,-12,46.5,2011
2011-10-02,"Week 4","Arizona","N.Y. Giants",27,31,1,45,2011
2011-10-02,"Week 4","L.A. Rams","Washington",10,17,3,44,2011
2011-10-02,"Week 4","Seattle","Atlanta",28,30,6,39.5,2011
2011-10-03,"Week 4","Tampa Bay","Indianapolis",24,17,-10,40,2011
2011-10-09,"Week 5","Buffalo","Philadelphia",31,24,3,52.5,2011
2011-10-09,"Week 5","New England","N.Y. Jets",30,21,-7.5,50.5,2011
2011-10-09,"Week 5","Pittsburgh","Tennessee",38,17,-3,40,2011
2011-10-09,"Week 5","Houston","Oakland",20,25,-4.5,48.5,2011
2011-10-09,"Week 5","Indianapolis","Kansas City",24,28,-1,37.5,2011
2011-10-09,"Week 5","Jacksonville","Cincinnati",20,30,1,37,2011
2011-10-09,"Week 5","Denver","L.A. Chargers",24,29,3.5,47,2011
2011-10-09,"Week 5","N.Y. Giants","Seattle",25,36,-10,43.5,2011
2011-10-09,"Week 5","Minnesota","Arizona",34,10,-3.5,44.5,2011
2011-10-09,"Week 5","Atlanta","Green Bay",14,25,6,53.5,2011
2011-10-09,"Week 5","Carolina","New Orleans",27,30,6.5,51,2011
2011-10-09,"Week 5","San Francisco","Tampa Bay",48,3,-2.5,41,2011
2011-10-10,"Week 5","Detroit","Chicago",24,13,-6.5,47,2011
2011-10-16,"Week 6","New England","Dallas",20,16,-6.5,54.5,2011
2011-10-16,"Week 6","Baltimore","Houston",29,14,-7,43.5,2011
2011-10-16,"Week 6","Cincinnati","Indianapolis",27,17,-5,40,2011
2011-10-16,"Week 6","Pittsburgh","Jacksonville",17,13,-12.5,40,2011
2011-10-16,"Week 6","Oakland","Cleveland",24,17,-6.5,44.5,2011
2011-10-16,"Week 6","N.Y. Giants","Buffalo",27,24,-3,49,2011
2011-10-16,"Week 6","Washington","Philadelphia",13,20,3,46.5,2011
2011-10-16,"Week 6","Chicago","Minnesota",39,10,-1,41.5,2011
2011-10-16,"Week 6","Detroit","San Francisco",19,25,-5.5,45,2011
2011-10-16,"Week 6","Green Bay","L.A. Rams",24,3,-14,47,2011
2011-10-16,"Week 6","Atlanta","Carolina",31,17,-3.5,49,2011
2011-10-16,"Week 6","Tampa Bay","New Orleans",26,20,6,49.5,2011
2011-10-17,"Week 6","N.Y. Jets","Miami",24,6,-7,41.5,2011
2011-10-23,"Week 7","Miami","Denver",15,18,1,41.5,2011
2011-10-23,"Week 7","N.Y. Jets","L.A. Chargers",27,21,1,43,2011
2011-10-23,"Week 7","Cleveland","Seattle",6,3,-3,41,2011
2011-10-23,"Week 7","Tennessee","Houston",7,41,-3,44,2011
2011-10-23,"Week 7","Oakland","Kansas City",0,28,-3.5,41.5,2011
2011-10-23,"Week 7","Dallas","L.A. Rams",34,7,-14,43,2011
2011-10-23,"Week 7","Detroit","Atlanta",16,23,-4.5,47,2011
2011-10-23,"Week 7","Minnesota","Green Bay",27,33,10,47,2011
2011-10-23,"Week 7","Carolina","Washington",33,20,-1.5,44.5,2011
2011-10-23,"Week 7","New Orleans","Indianapolis",62,7,-13.5,49,2011
2011-10-23,"Week 7","Tampa Bay","Chicago",18,24,1.5,44,2011
2011-10-23,"Week 7","Arizona","Pittsburgh",20,32,4,46,2011
2011-10-24,"Week 7","Jacksonville","Baltimore",12,7,10,38.5,2011
2011-10-30,"Week 8","Buffalo","Washington",23,0,-4,46.5,2011
2011-10-30,"Week 8","Baltimore","Arizona",30,27,-12,43,2011
2011-10-30,"Week 8","Pittsburgh","New England",25,17,3,52,2011
2011-10-30,"Week 8","Houston","Jacksonville",24,14,-10,41,2011
2011-10-30,"Week 8","Tennessee","Indianapolis",27,10,-9,43.5,2011
2011-10-30,"Week 8","Denver","Detroit",10,45,3,43.5,2011
2011-10-30,"Week 8","N.Y. Giants","Miami",20,17,-9.5,43.5,2011
2011-10-30,"Week 8","Philadelphia","Dallas",34,7,-3,49,2011
2011-10-30,"Week 8","Carolina","Minnesota",21,24,-3,47,2011
2011-10-30,"Week 8","L.A. Rams","New Orleans",31,21,13.5,48.5,2011
2011-10-30,"Week 8","San Francisco","Cleveland",20,10,-9,38.5,2011
2011-10-30,"Week 8","Seattle","Cincinnati",12,34,1,37.5,2011
2011-10-31,"Week 8","Kansas City","L.A. Chargers",23,20,3,44.5,2011
2011-11-06,"Week 9","Buffalo","N.Y. Jets",11,27,-2.5,45,2011
2011-11-06,"Week 9","New England","N.Y. Giants",20,24,-9,51,2011
2011-11-06,"Week 9","Pittsburgh","Baltimore",20,23,-3.5,41.5,2011
2011-11-06,"Week 9","Houston","Cleveland",30,12,-10.5,41,2011
2011-11-06,"Week 9","Indianapolis","Atlanta",7,31,6.5,45,2011
2011-11-06,"Week 9","Tennessee","Cincinnati",17,24,-1.5,41.5,2011
2011-11-06,"Week 9","Kansas City","Miami",3,31,-4,40.5,2011
2011-11-06,"Week 9","L.A. Chargers","Green Bay",38,45,5.5,50.5,2011
2011-11-06,"Week 9","Oakland","Denver",24,38,-7,41.5,2011
2011-11-06,"Week 9","Dallas","Seattle",23,13,-11,45,2011
2011-11-06,"Week 9","Washington","San Francisco",11,19,4,37.5,2011
2011-11-06,"Week 9","New Orleans","Tampa Bay",27,16,-9,50,2011
2011-11-06,"Week 9","Arizona","L.A. Rams",19,13,-2.5,41,2011
2011-11-07,"Week 9","Philadelphia","Chicago",24,30,-9,47.5,2011
2011-11-10,"Week 10","L.A. Chargers","Oakland",17,24,-7,47.5,2011
2011-11-13,"Week 10","Miami","Washington",20,9,-4,38.5,2011
2011-11-13,"Week 10","N.Y. Jets","New England",16,37,-2.5,47.5,2011
2011-11-13,"Week 10","Cincinnati","Pittsburgh",17,24,3.5,40.5,2011
2011-11-13,"Week 10","Cleveland","L.A. Rams",12,13,-2.5,36.5,2011
2011-11-13,"Week 10","Indianapolis","Jacksonville",3,17,3,37.5,2011
2011-11-13,"Week 10","Kansas City","Denver",10,17,-3,42.5,2011
2011-11-13,"Week 10","Dallas","Buffalo",44,7,-4.5,48.5,2011
2011-11-13,"Week 10","Philadelphia","Arizona",17,21,-13.5,47,2011
2011-11-13,"Week 10","Chicago","Detroit",37,13,-2.5,42.5,2011
2011-11-13,"Week 10","Atlanta","New Orleans",23,26,-1,49.5,2011
2011-11-13,"Week 10","Carolina","Tennessee",3,30,-3.5,47.5,2011
2011-11-13,"Week 10","Tampa Bay","Houston",9,37,3.5,45.5,2011
2011-11-13,"Week 10","San Francisco","N.Y. Giants",27,20,-4,42.5,2011
2011-11-13,"Week 10","Seattle","Baltimore",22,17,7,38.5,2011
2011-11-14,"Week 10","Green Bay","Minnesota",45,7,-13,49.5,2011
2011-11-17,"Week 11","Denver","N.Y. Jets",17,13,6,39.5,2011
2011-11-20,"Week 11","Miami","Buffalo",35,8,-3,43,2011
2011-11-20,"Week 11","Baltimore","Cincinnati",31,24,-7,40.5,2011
2011-11-20,"Week 11","Cleveland","Jacksonville",14,10,-1,34,2011
2011-11-20,"Week 11","N.Y. Giants","Philadelphia",10,17,-6,45.5,2011
2011-11-20,"Week 11","Washington","Dallas",24,27,7,41.5,2011
2011-11-20,"Week 11","Chicago","L.A. Chargers",31,20,-3.5,45,2011
2011-11-20,"Week 11","Detroit","Carolina",49,35,-7,47.5,2011
2011-11-20,"Week 11","Green Bay","Tampa Bay",35,26,-14,48.5,2011
2011-11-20,"Week 11","Minnesota","Oakland",21,27,-1,45.5,2011
2011-11-20,"Week 11","Atlanta","Tennessee",23,17,-6.5,44,2011
2011-11-20,"Week 11","L.A. Rams","Seattle",7,24,-3,39.5,2011
2011-11-20,"Week 11","San Francisco","Arizona",23,7,-10,40.5,2011
2011-11-21,"Week 11","New England","Kansas City",34,3,-17,47,2011
2011-11-24,"Week 12","Baltimore","San Francisco",16,6,-3.5,40,2011
2011-11-24,"Week 12","Dallas","Miami",20,19,-7,45.5,2011
2011-11-24,"Week 12","Detroit","Green Bay",15,27,4,55,2011
2011-11-27,"Week 12","N.Y. Jets","Buffalo",28,24,-9.5,42.5,2011
2011-11-27,"Week 12","Cincinnati","Cleveland",23,20,-6.5,38.5,2011
2011-11-27,"Week 12","Indianapolis","Carolina",19,27,3.5,46.5,2011
2011-11-27,"Week 12","Jacksonville","Houston",13,20,6,37,2011
2011-11-27,"Week 12","Tennessee","Tampa Bay",23,17,-3,44,2011
2011-11-27,"Week 12","Kansas City","Pittsburgh",9,13,10.5,41.5,2011
2011-11-27,"Week 12","L.A. Chargers","Denver",13,16,-4.5,41.5,2011
2011-11-27,"Week 12","Oakland","Chicago",25,20,-3,41,2011
2011-11-27,"Week 12","Philadelphia","New England",20,38,3,50.5,2011
2011-11-27,"Week 12","Atlanta","Minnesota",24,14,-10,44,2011
2011-11-27,"Week 12","L.A. Rams","Arizona",20,23,-1,40,2011
2011-11-27,"Week 12","Seattle","Washington",17,23,-3,37.5,2011
2011-11-28,"Week 12","New Orleans","N.Y. Giants",49,24,-7,51,2011
2011-12-01,"Week 13","Seattle","Philadelphia",31,14,3,43.5,2011
2011-12-04,"Week 13","Buffalo","Tennessee",17,23,-1,43.5,2011
2011-12-04,"Week 13","Miami","Oakland",34,14,-3.5,43,2011
2011-12-04,"Week 13","New England","Indianapolis",31,24,-20.5,48.5,2011
2011-12-04,"Week 13","Cleveland","Baltimore",10,24,7,38.5,2011
2011-12-04,"Week 13","Pittsburgh","Cincinnati",35,7,-7,43.5,2011
2011-12-04,"Week 13","Houston","Atlanta",17,10,1,38,2011
2011-12-04,"Week 13","N.Y. Giants","Green Bay",35,38,7,53.5,2011
2011-12-04,"Week 13","Washington","N.Y. Jets",19,34,3,38.5,2011
2011-12-04,"Week 13","Chicago","Kansas City",3,10,-9,35,2011
2011-12-04,"Week 13","Minnesota","Denver",32,35,-1,37.5,2011
2011-12-04,"Week 13","New Orleans","Detroit",31,17,-9,55,2011
2011-12-04,"Week 13","Tampa Bay","Carolina",19,38,1,46,2011
2011-12-04,"Week 13","Arizona","Dallas",19,13,4,46.5,2011
2011-12-04,"Week 13","San Francisco","L.A. Rams",26,0,-14,38.5,2011
2011-12-05,"Week 13","Jacksonville","L.A. Chargers",14,38,3,39,2011
2011-12-08,"Week 14","Pittsburgh","Cleveland",14,3,-14,40,2011
2011-12-11,"Week 14","Miami","Philadelphia",10,26,-3,44,2011
2011-12-11,"Week 14","N.Y. Jets","Kansas City",37,10,-10.5,35.5,2011
2011-12-11,"Week 14","Baltimore","Indianapolis",24,10,-16.5,41.5,2011
2011-12-11,"Week 14","Cincinnati","Houston",19,20,-2.5,37.5,2011
2011-12-11,"Week 14","Jacksonville","Tampa Bay",41,14,3,41.5,2011
2011-12-11,"Week 14","Tennessee","New Orleans",17,22,3.5,47.5,2011
2011-12-11,"Week 14","Denver","Chicago",13,10,-3.5,35,2011
2011-12-11,"Week 14","L.A. Chargers","Buffalo",37,10,-7,49.5,2011
2011-12-11,"Week 14","Dallas","N.Y. Giants",34,37,-4.5,50.5,2011
2011-12-11,"Week 14","Washington","New England",27,34,7.5,46.5,2011
2011-12-11,"Week 14","Detroit","Minnesota",34,28,-10,47,2011
2011-12-11,"Week 14","Green Bay","Oakland",46,16,-11.5,49.5,2011
2011-12-11,"Week 14","Carolina","Atlanta",23,31,3,48,2011
2011-12-11,"Week 14","Arizona","San Francisco",21,19,3.5,39,2011
2011-12-12,"Week 14","Seattle","L.A. Rams",30,13,-9,38,2011
2011-12-15,"Week 15","Atlanta","Jacksonville",41,14,-13.5,41.5,2011
2011-12-17,"Week 15","Tampa Bay","Dallas",15,31,7,47,2011
2011-12-18,"Week 15","Buffalo","Miami",23,30,1,42.5,2011
2011-12-18,"Week 15","Houston","Carolina",13,28,-4.5,45,2011
2011-12-18,"Week 15","Indianapolis","Tennessee",27,13,6.5,41.5,2011
2011-12-18,"Week 15","Denver","New England",23,41,7,47.5,2011
2011-12-18,"Week 15","Kansas City","Green Bay",19,14,11,46,2011
2011-12-18,"Week 15","L.A. Chargers","Baltimore",34,14,1,44.5,2011
2011-12-18,"Week 15","Oakland","Detroit",27,28,1,47.5,2011
2011-12-18,"Week 15","N.Y. Giants","Washington",10,23,-5.5,45,2011
2011-12-18,"Week 15","Philadelphia","N.Y. Jets",45,19,-3,44,2011
2011-12-18,"Week 15","Chicago","Seattle",14,38,-3.5,34.5,2011
2011-12-18,"Week 15","Minnesota","New Orleans",20,42,7,53.5,2011
2011-12-18,"Week 15","Arizona","Cleveland",20,17,-6,37,2011
2011-12-18,"Week 15","L.A. Rams","Cincinnati",13,20,7,38.5,2011
2011-12-19,"Week 15","San Francisco","Pittsburgh",20,3,-3,37,2011
2011-12-22,"Week 16","Indianapolis","Houston",19,16,7,40.5,2011
2011-12-24,"Week 16","Buffalo","Denver",40,14,2.5,43,2011
2011-12-24,"Week 16","New England","Miami",27,24,-9,50,2011
2011-12-24,"Week 16","N.Y. Jets","N.Y. Giants",14,29,-3,47,2011
2011-12-24,"Week 16","Baltimore","Cleveland",20,14,-12.5,38.5,2011
2011-12-24,"Week 16","Cincinnati","Arizona",23,16,-4.5,41,2011
2011-12-24,"Week 16","Pittsburgh","L.A. Rams",27,0,-12,34.5,2011
2011-12-24,"Week 16","Tennessee","Jacksonville",23,17,-7,40,2011
2011-12-24,"Week 16","Kansas City","Oakland",13,16,-1,42,2011
2011-12-24,"Week 16","Dallas","Philadelphia",7,20,-1,50.5,2011
2011-12-24,"Week 16","Washington","Minnesota",26,33,-7,44,2011
2011-12-24,"Week 16","Detroit","L.A. Chargers",38,10,-1,52.5,2011
2011-12-24,"Week 16","Carolina","Tampa Bay",48,16,-9,47.5,2011
2011-12-24,"Week 16","Seattle","San Francisco",17,19,1,37.5,2011
2011-12-25,"Week 16","Green Bay","Chicago",35,21,-13,41.5,2011
2011-12-26,"Week 16","New Orleans","Atlanta",45,16,-6.5,52,2011
2012-01-01,"Week 17","Miami","N.Y. Jets",19,17,-1.5,38.5,2011
2012-01-01,"Week 17","New England","Buffalo",49,21,-10,49.5,2011
2012-01-01,"Week 17","Cincinnati","Baltimore",16,24,2.5,37.5,2011
2012-01-01,"Week 17","Cleveland","Pittsburgh",9,13,7,33,2011
2012-01-01,"Week 17","Houston","Tennessee",22,23,1,38.5,2011
2012-01-01,"Week 17","Jacksonville","Indianapolis",19,13,-3,36.5,2011
2012-01-01,"Week 17","Denver","Kansas City",3,7,-1,37,2011
2012-01-01,"Week 17","Oakland","L.A. Chargers",26,38,-2.5,50.5,2011
2012-01-01,"Week 17","N.Y. Giants","Dallas",31,14,-3,48,2011
2012-01-01,"Week 17","Philadelphia","Washington",34,10,-7,44,2011
2012-01-01,"Week 17","Green Bay","Detroit",45,41,6.5,41.5,2011
2012-01-01,"Week 17","Minnesota","Chicago",13,17,-1.5,41.5,2011
2012-01-01,"Week 17","Atlanta","Tampa Bay",45,24,-10,45.5,2011
2012-01-01,"Week 17","New Orleans","Carolina",45,17,-7,54.5,2011
2012-01-01,"Week 17","Arizona","Seattle",23,20,-2.5,40.5,2011
2012-01-01,"Week 17","L.A. Rams","San Francisco",27,34,12.5,35,2011
2012-01-07,"Wildcard","Houston","Cincinnati",31,10,-4,38,2011
2012-01-07,"Wildcard","New Orleans","Detroit",45,28,-10.5,59.5,2011
2012-01-08,"Wildcard","Denver","Pittsburgh",29,23,7.5,34,2011
2012-01-08,"Wildcard","N.Y. Giants","Atlanta",24,2,-3,47.5,2011
2012-01-14,"Divisional","New England","Denver",45,10,-14,50,2011
2012-01-14,"Divisional","San Francisco","New Orleans",36,32,3.5,47,2011
2012-01-15,"Divisional","Baltimore","Houston",20,13,-7.5,37,2011
2012-01-15,"Divisional","Green Bay","N.Y. Giants",20,37,-8,54,2011
2012-01-22,"Conference","New England","Baltimore",23,20,-7,50,2011
2012-01-22,"Conference","San Francisco","N.Y. Giants",17,20,-2,40.5,2011
2012-02-05,"Super Bowl","New England","N.Y. Giants",17,21,-3,53,2011
2012-09-05,"Week 1","N.Y. Giants","Dallas",17,24,-3.5,45.5,2012
2012-09-09,"Week 1","N.Y. Jets","Buffalo",48,28,-3,39.5,2012
2012-09-09,"Week 1","Cleveland","Philadelphia",16,17,9,42,2012
2012-09-09,"Week 1","Houston","Miami",30,10,-13,41.5,2012
2012-09-09,"Week 1","Tennessee","New England",13,34,4.5,48,2012
2012-09-09,"Week 1","Denver","Pittsburgh",31,19,-2.5,45.5,2012
2012-09-09,"Week 1","Kansas City","Atlanta",24,40,1,43,2012
2012-09-09,"Week 1","Chicago","Indianapolis",41,21,-10,41.5,2012
2012-09-09,"Week 1","Detroit","L.A. Rams",27,23,-9,46,2012
2012-09-09,"Week 1","Green Bay","San Francisco",22,30,-6,46.5,2012
2012-09-09,"Week 1","Minnesota","Jacksonville",26,23,-3.5,38,2012
2012-09-09,"Week 1","New Orleans","Washington",32,40,-8,50,2012
2012-09-09,"Week 1","Tampa Bay","Carolina",16,10,3,45.5,2012
2012-09-09,"Week 1","Arizona","Seattle",20,16,1,40.5,2012
2012-09-10,"Week 1","Baltimore","Cincinnati",44,13,-7,42.5,2012
2012-09-10,"Week 1","Oakland","L.A. Chargers",14,22,-1,47.5,2012
2012-09-13,"Week 2","Green Bay","Chicago",23,10,-5,50.5,2012
2012-09-16,"Week 2","Buffalo","Kansas City",35,17,-3,45,2012
2012-09-16,"Week 2","Miami","Oakland",35,13,1,41,2012
2012-09-16,"Week 2","New England","Arizona",18,20,-13,47,2012
2012-09-16,"Week 2","Cincinnati","Cleveland",34,27,-7,39.5,2012
2012-09-16,"Week 2","Pittsburgh","N.Y. Jets",27,10,-4.5,43,2012
2012-09-16,"Week 2","Indianapolis","Minnesota",23,20,3,45.5,2012
2012-09-16,"Week 2","Jacksonville","Houston",7,27,6.5,40,2012
2012-09-16,"Week 2","L.A. Chargers","Tennessee",38,10,-6.5,43.5,2012
2012-09-16,"Week 2","N.Y. Giants","Tampa Bay",41,34,-9,43.5,2012
2012-09-16,"Week 2","Philadelphia","Baltimore",24,23,-3,46.5,2012
2012-09-16,"Week 2","Carolina","New Orleans",35,27,3,53.5,2012
2012-09-16,"Week 2","L.A. Rams","Washington",31,28,3.5,42.5,2012
2012-09-16,"Week 2","San Francisco","Detroit",27,19,-7,46,2012
2012-09-16,"Week 2","Seattle","Dallas",27,7,3,43,2012
2012-09-17,"Week 2","Atlanta","Denver",27,21,-3,50,2012
2012-09-20,"Week 3","Carolina","N.Y. Giants",7,36,-2.5,49,2012
2012-09-23,"Week 3","Miami","N.Y. Jets",20,23,1,40.5,2012
2012-09-23,"Week 3","Baltimore","New England",31,30,-2.5,48.5,2012
2012-09-23,"Week 3","Cleveland","Buffalo",14,24,2.5,45,2012
2012-09-23,"Week 3","Indianapolis","Jacksonville",17,22,-3,41.5,2012
2012-09-23,"Week 3","Tennessee","Detroit",44,41,3.5,47,2012
2012-09-23,"Week 3","Denver","Houston",25,31,1,43.5,2012
2012-09-23,"Week 3","L.A. Chargers","Atlanta",3,27,-3,47,2012
2012-09-23,"Week 3","Oakland","Pittsburgh",34,31,3.5,45.5,2012
2012-09-23,"Week 3","Dallas","Tampa Bay",16,10,-9,45.5,2012
2012-09-23,"Week 3","Washington","Cincinnati",31,38,-3,49.5,2012
2012-09-23,"Week 3","Chicago","L.A. Rams",23,6,-7,41.5,2012
2012-09-23,"Week 3","Minnesota","San Francisco",24,13,6.5,42.5,2012
2012-09-23,"Week 3","New Orleans","Kansas City",24,27,-9,51.5,2012
2012-09-23,"Week 3","Arizona","Philadelphia",27,6,3,42.5,2012
2012-09-24,"Week 3","Seattle","Green Bay",14,12,3,45.5,2012
2012-09-27,"Week 4","Baltimore","Cleveland",23,16,-11.5,44,2012
2012-09-30,"Week 4","Buffalo","New England",28,52,3.5,48,2012
2012-09-30,"Week 4","N.Y. Jets","San Francisco",0,34,3.5,40.5,2012
2012-09-30,"Week 4","Houston","Tennessee",38,14,-13,44.5,2012
2012-09-30,"Week 4","Jacksonville","Cincinnati",10,27,-1,45.5,2012
2012-09-30,"Week 4","Denver","Oakland",37,6,-6.5,47,2012
2012-09-30,"Week 4","Kansas City","L.A. Chargers",20,37,1,43,2012
2012-09-30,"Week 4","Philadelphia","N.Y. Giants",19,17,-2,46,2012
2012-09-30,"Week 4","Detroit","Minnesota",13,20,-3.5,48,2012
2012-09-30,"Week 4","Green Bay","New Orleans",28,27,-7.5,54,2012
2012-09-30,"Week 4","Atlanta","Carolina",30,28,-7,48,2012
2012-09-30,"Week 4","Tampa Bay","Washington",22,24,-1.5,44.5,2012
2012-09-30,"Week 4","Arizona","Miami",24,21,-4,38.5,2012
2012-09-30,"Week 4","L.A. Rams","Seattle",19,13,2,39.5,2012
2012-10-01,"Week 4","Dallas","Chicago",18,34,-3,41,2012
2012-10-04,"Week 5","L.A. Rams","Arizona",17,3,2,38.5,2012
2012-10-07,"Week 5","New England","Denver",31,21,-5.5,50.5,2012
2012-10-07,"Week 5","Cincinnati","Miami",13,17,-3,45,2012
2012-10-07,"Week 5","Pittsburgh","Philadelphia",16,14,-4,44,2012
2012-10-07,"Week 5","Indianapolis","Green Bay",30,27,6.5,49.5,2012
2012-10-07,"Week 5","Jacksonville","Chicago",3,41,6,38.5,2012
